# NodeID     Time    X   Y  
0 11.4 471.0 100.0
0 11.5 472.5 100.0
0 11.6 474.0 100.0
0 11.7 475.5 100.0
0 11.8 477.0 100.0
0 11.9 478.5 100.0
0 12.0 480.0 100.0
0 12.1 481.5 100.0
0 12.2 483.0 100.0
0 12.3 484.5 100.0
0 12.4 486.0 100.0
0 12.5 487.5 100.0
0 12.6 489.0 100.0
0 12.7 490.5 100.0
0 12.8 492.0 100.0
0 12.9 493.5 100.0
0 13.0 495.0 100.0
0 13.1 496.5 100.0
0 13.2 498.0 100.0
0 13.3 499.5 100.0
0 13.4 501.0 100.0
0 13.5 502.5 100.0
0 13.6 504.0 100.0
0 13.7 505.5 100.0
0 13.8 507.0 100.0
0 13.9 508.5 100.0
0 14.0 510.0 100.0
0 14.1 511.5 100.0
0 14.2 513.0 100.0
0 14.3 514.5 100.0
0 14.4 516.0 100.0
0 14.5 517.5 100.0
0 14.6 519.0 100.0
0 14.7 520.5 100.0
0 14.8 522.0 100.0
0 14.9 523.5 100.0
0 15.0 525.0 100.0
0 15.1 526.5 100.0
0 15.2 528.0 100.0
0 15.3 529.5 100.0
0 15.4 531.0 100.0
0 15.5 532.5 100.0
0 15.6 534.0 100.0
0 15.7 535.5 100.0
0 15.8 537.0 100.0
0 15.9 538.5 100.0
0 16.0 540.0 100.0
0 16.1 541.5 100.0
0 16.2 543.0 100.0
0 16.3 544.5 100.0
0 16.4 546.0 100.0
0 16.5 547.5 100.0
0 16.6 549.0 100.0
0 16.7 550.5 100.0
0 16.8 552.0 100.0
0 16.9 553.5 100.0
0 17.0 555.0 100.0
0 17.1 556.5 100.0
0 17.2 558.0 100.0
0 17.3 559.5 100.0
0 17.4 561.0 100.0
0 17.5 562.5 100.0
0 17.6 564.0 100.0
0 17.7 565.5 100.0
0 17.8 567.0 100.0
0 17.9 568.5 100.0
0 18.0 570.0 100.0
0 18.1 571.5 100.0
0 18.2 573.0 100.0
0 18.3 574.5 100.0
0 18.4 576.0 100.0
0 18.5 577.5 100.0
0 18.6 579.0 100.0
0 18.7 580.5 100.0
0 18.8 582.0 100.0
0 18.9 583.5 100.0
0 19.0 585.0 100.0
0 19.1 586.5 100.0
0 19.2 588.0 100.0
0 19.3 589.5 100.0
0 19.4 591.0 100.0
0 19.5 592.5 100.0
0 19.6 594.0 100.0
0 19.7 595.5 100.0
0 19.8 597.0 100.0
0 19.9 598.5 100.0
0 20.0 600.0 100.0
0 20.1 601.5 100.0
0 20.2 603.0 100.0
0 20.3 604.5 100.0
0 20.4 606.0 100.0
0 20.5 607.5 100.0
0 20.6 609.0 100.0
0 20.7 610.5 100.0
0 20.8 612.0 100.0
0 20.9 613.5 100.0
0 21.0 615.0 100.0
0 21.1 616.5 100.0
0 21.2 618.0 100.0
0 21.3 619.5 100.0
0 21.4 621.0 100.0
0 21.5 622.5 100.0
0 21.6 624.0 100.0
0 21.7 625.5 100.0
0 21.8 627.0 100.0
0 21.9 628.5 100.0
0 22.0 630.0 100.0
0 22.1 631.5 100.0
0 22.2 633.0 100.0
0 22.3 634.5 100.0
0 22.4 636.0 100.0
0 22.5 637.5 100.0
0 22.6 639.0 100.0
0 22.7 640.5 100.0
0 22.8 642.0 100.0
0 22.9 643.5 100.0
0 23.0 645.0 100.0
0 23.1 646.5 100.0
0 23.2 648.0 100.0
0 23.3 649.5 100.0
0 23.4 651.0 100.0
0 23.5 652.5 100.0
0 23.6 654.0 100.0
0 23.7 655.5 100.0
0 23.8 657.0 100.0
0 23.9 658.5 100.0
0 24.0 660.0 100.0
0 24.1 661.5 100.0
0 24.2 663.0 100.0
0 24.3 664.5 100.0
0 24.4 666.0 100.0
0 24.5 667.5 100.0
0 24.6 669.0 100.0
0 24.7 670.5 100.0
0 24.8 672.0 100.0
0 24.9 673.5 100.0
0 25.0 675.0 100.0
0 25.1 676.5 100.0
0 25.2 678.0 100.0
0 25.3 679.5 100.0
0 25.4 681.0 100.0
0 25.5 682.5 100.0
0 25.6 684.0 100.0
0 25.7 685.5 100.0
0 25.8 687.0 100.0
0 25.9 688.5 100.0
0 26.0 690.0 100.0
0 26.1 691.5 100.0
0 26.2 693.0 100.0
0 26.3 694.5 100.0
0 26.4 696.0 100.0
0 26.5 697.5 100.0
0 26.6 699.0 100.0
0 26.7 700.5 100.0
0 26.8 702.0 100.0
0 26.9 703.5 100.0
0 27.0 705.0 100.0
0 27.1 706.5 100.0
0 27.2 708.0 100.0
0 27.3 709.5 100.0
0 27.4 711.0 100.0
0 27.5 712.5 100.0
0 27.6 714.0 100.0
0 27.7 715.5 100.0
0 27.8 717.0 100.0
0 27.9 718.5 100.0
0 28.0 720.0 100.0
0 28.1 721.5 100.0
0 28.2 723.0 100.0
0 28.3 724.5 100.0
0 28.4 726.0 100.0
0 28.5 727.5 100.0
0 28.6 729.0 100.0
0 28.7 730.5 100.0
0 28.8 732.0 100.0
0 28.9 733.5 100.0
0 29.0 735.0 100.0
0 29.1 736.5 100.0
0 29.2 738.0 100.0
0 29.3 739.5 100.0
0 29.4 741.0 100.0
0 29.5 742.5 100.0
0 29.6 744.0 100.0
0 29.7 745.5 100.0
0 29.8 747.0 100.0
0 29.9 748.5 100.0
0 30.0 750.0 100.0
0 30.1 751.5 100.0
0 30.2 753.0 100.0
0 30.3 754.5 100.0
0 30.4 756.0 100.0
0 30.5 757.5 100.0
0 30.6 759.0 100.0
0 30.7 760.5 100.0
0 30.8 762.0 100.0
0 30.9 763.5 100.0
0 31.0 765.0 100.0
0 31.1 766.5 100.0
0 31.2 768.0 100.0
0 31.3 769.5 100.0
0 31.4 771.0 100.0
0 31.5 772.5 100.0
0 31.6 774.0 100.0
0 31.7 775.5 100.0
0 31.8 777.0 100.0
0 31.9 778.5 100.0
0 32.0 780.0 100.0
0 32.1 781.5 100.0
0 32.2 783.0 100.0
0 32.3 784.5 100.0
0 32.4 786.0 100.0
0 32.5 787.5 100.0
0 32.6 789.0 100.0
0 32.7 790.5 100.0
0 32.8 792.0 100.0
0 32.9 793.5 100.0
0 33.0 795.0 100.0
0 33.1 796.5 100.0
0 33.2 798.0 100.0
0 33.3 799.5 100.0
0 33.4 801.0 100.0
0 33.5 802.5 100.0
0 33.6 804.0 100.0
0 33.7 805.5 100.0
0 33.8 807.0 100.0
0 33.9 808.5 100.0
0 34.0 810.0 100.0
0 34.1 811.5 100.0
0 34.2 813.0 100.0
0 34.3 814.5 100.0
0 34.4 816.0 100.0
0 34.5 817.5 100.0
0 34.6 819.0 100.0
0 34.7 820.5 100.0
0 34.8 822.0 100.0
0 34.9 823.5 100.0
0 35.0 825.0 100.0
0 35.1 826.5 100.0
0 35.2 828.0 100.0
0 35.3 829.5 100.0
0 35.4 831.0 100.0
0 35.5 832.5 100.0
0 35.6 834.0 100.0
0 35.7 835.5 100.0
0 35.8 837.0 100.0
0 35.9 838.5 100.0
0 36.0 840.0 100.0
0 36.1 841.5 100.0
0 36.2 843.0 100.0
0 36.3 844.5 100.0
0 36.4 846.0 100.0
0 36.5 847.5 100.0
0 36.6 849.0 100.0
0 36.7 850.5 100.0
0 36.8 852.0 100.0
0 36.9 853.5 100.0
0 37.0 855.0 100.0
0 37.1 856.5 100.0
0 37.2 858.0 100.0
0 37.3 859.5 100.0
0 37.4 861.0 100.0
0 37.5 862.5 100.0
0 37.6 864.0 100.0
0 37.7 865.5 100.0
0 37.8 867.0 100.0
0 37.9 868.5 100.0
0 38.0 870.0 100.0
0 38.1 871.5 100.0
0 38.2 873.0 100.0
0 38.3 874.5 100.0
0 38.4 876.0 100.0
0 38.5 877.5 100.0
0 38.6 879.0 100.0
0 38.7 880.5 100.0
0 38.8 882.0 100.0
0 38.9 883.5 100.0
0 39.0 885.0 100.0
0 39.1 886.5 100.0
0 39.2 888.0 100.0
0 39.3 889.5 100.0
0 39.4 891.0 100.0
0 39.5 892.5 100.0
0 39.6 894.0 100.0
0 39.7 895.5 100.0
0 39.8 897.0 100.0
0 39.9 898.5 100.0
0 40.0 900.0 100.0
0 40.1 901.5 100.0
0 40.2 903.0 100.0
0 40.3 904.5 100.0
0 40.4 906.0 100.0
0 40.5 907.5 100.0
0 40.6 909.0 100.0
0 40.7 910.5 100.0
0 40.8 912.0 100.0
0 40.9 913.5 100.0
0 41.0 915.0 100.0
0 41.1 916.5 100.0
0 41.2 918.0 100.0
0 41.3 919.5 100.0
0 41.4 921.0 100.0
0 41.5 922.5 100.0
0 41.6 924.0 100.0
0 41.7 925.5 100.0
0 41.8 927.0 100.0
0 41.9 928.5 100.0
0 42.0 930.0 100.0
0 42.1 931.5 100.0
0 42.2 933.0 100.0
0 42.3 934.5 100.0
0 42.4 936.0 100.0
0 42.5 937.5 100.0
0 42.6 939.0 100.0
0 42.7 940.5 100.0
0 42.8 942.0 100.0
0 42.9 943.5 100.0
0 43.0 945.0 100.0
0 43.1 946.5 100.0
0 43.2 948.0 100.0
0 43.3 949.5 100.0
0 43.4 951.0 100.0
0 43.5 952.5 100.0
0 43.6 954.0 100.0
0 43.7 955.5 100.0
0 43.8 957.0 100.0
0 43.9 958.5 100.0
0 44.0 960.0 100.0
0 44.1 961.5 100.0
0 44.2 963.0 100.0
0 44.3 964.5 100.0
0 44.4 966.0 100.0
0 44.5 967.5 100.0
0 44.6 969.0 100.0
0 44.7 970.5 100.0
0 44.8 972.0 100.0
0 44.9 973.5 100.0
0 45.0 975.0 100.0
0 45.1 976.5 100.0
0 45.2 978.0 100.0
0 45.3 979.5 100.0
0 45.4 981.0 100.0
0 45.5 982.5 100.0
0 45.6 984.0 100.0
0 45.7 985.5 100.0
0 45.8 987.0 100.0
0 45.9 988.5 100.0
0 46.0 990.0 100.0
0 46.1 991.5 100.0
0 46.2 993.0 100.0
0 46.3 994.5 100.0
0 46.4 996.0 100.0
0 46.5 997.5 100.0
0 46.6 999.0 100.0
0 46.7 1000.5 100.0
0 46.8 1002.0 100.0
0 46.9 1003.5 100.0
0 47.0 1005.0 100.0
0 47.1 1006.5 100.0
0 47.2 1008.0 100.0
0 47.3 1009.5 100.0
0 47.4 1011.0 100.0
0 47.5 1012.5 100.0
0 47.6 1014.0 100.0
0 47.7 1015.5 100.0
0 47.8 1017.0 100.0
0 47.9 1018.5 100.0
0 48.0 1020.0 100.0
0 48.1 1021.5 100.0
0 48.2 1023.0 100.0
0 48.3 1024.5 100.0
0 48.4 1026.0 100.0
0 48.5 1027.5 100.0
0 48.6 1029.0 100.0
0 48.7 1030.5 100.0
0 48.8 1032.0 100.0
0 48.9 1033.5 100.0
0 49.0 1035.0 100.0
0 49.1 1036.5 100.0
0 49.2 1038.0 100.0
0 49.3 1039.5 100.0
0 49.4 1041.0 100.0
0 49.5 1042.5 100.0
0 49.6 1044.0 100.0
0 49.7 1045.5 100.0
0 49.8 1047.0 100.0
0 49.9 1048.5 100.0
0 50.0 1050.0 100.0
0 50.1 1051.5 100.0
0 50.2 1053.0 100.0
0 50.3 1054.5 100.0
0 50.4 1056.0 100.0
0 50.5 1057.5 100.0
0 50.6 1059.0 100.0
0 50.7 1060.5 100.0
0 50.8 1062.0 100.0
0 50.9 1063.5 100.0
0 51.0 1065.0 100.0
0 51.1 1066.5 100.0
0 51.2 1068.0 100.0
0 51.3 1069.5 100.0
0 51.4 1071.0 100.0
0 51.5 1072.5 100.0
0 51.6 1074.0 100.0
0 51.7 1075.5 100.0
0 51.8 1077.0 100.0
0 51.9 1078.5 100.0
0 52.0 1080.0 100.0
0 52.1 1081.5 100.0
0 52.2 1083.0 100.0
0 52.3 1084.5 100.0
0 52.4 1086.0 100.0
0 52.5 1087.5 100.0
0 52.6 1089.0 100.0
0 52.7 1090.5 100.0
0 52.8 1092.0 100.0
0 52.9 1093.5 100.0
0 53.0 1095.0 100.0
0 53.1 1096.5 100.0
0 53.2 1098.0 100.0
0 53.3 1099.5 100.0
0 53.4 1101.0 100.0
0 53.5 1102.5 100.0
0 53.6 1104.0 100.0
0 53.7 1105.5 100.0
0 53.8 1107.0 100.0
0 53.9 1108.5 100.0
0 54.0 1110.0 100.0
0 54.1 1111.5 100.0
0 54.2 1113.0 100.0
0 54.3 1114.5 100.0
0 54.4 1116.0 100.0
0 54.5 1117.5 100.0
0 54.6 1119.0 100.0
0 54.7 1120.5 100.0
0 54.8 1122.0 100.0
0 54.9 1123.5 100.0
0 55.0 1125.0 100.0
0 55.1 1126.5 100.0
0 55.2 1128.0 100.0
0 55.3 1129.5 100.0
0 55.4 1131.0 100.0
0 55.5 1132.5 100.0
0 55.6 1134.0 100.0
0 55.7 1135.5 100.0
0 55.8 1137.0 100.0
0 55.9 1138.5 100.0
0 56.0 1140.0 100.0
0 56.1 1141.5 100.0
0 56.2 1143.0 100.0
0 56.3 1144.5 100.0
0 56.4 1146.0 100.0
0 56.5 1147.5 100.0
0 56.6 1149.0 100.0
0 56.7 1150.5 100.0
0 56.8 1152.0 100.0
0 56.9 1153.5 100.0
0 57.0 1155.0 100.0
0 57.1 1156.5 100.0
0 57.2 1158.0 100.0
0 57.3 1159.5 100.0
0 57.4 1161.0 100.0
0 57.5 1162.5 100.0
0 57.6 1164.0 100.0
0 57.7 1165.5 100.0
0 57.8 1167.0 100.0
0 57.9 1168.5 100.0
0 58.0 1170.0 100.0
0 58.1 1171.5 100.0
0 58.2 1173.0 100.0
0 58.3 1174.5 100.0
0 58.4 1176.0 100.0
0 58.5 1177.5 100.0
0 58.6 1179.0 100.0
0 58.7 1180.5 100.0
0 58.8 1182.0 100.0
0 58.9 1183.5 100.0
0 59.0 1185.0 100.0
0 59.1 1186.5 100.0
0 59.2 1188.0 100.0
0 59.3 1189.5 100.0
0 59.4 1191.0 100.0
0 59.5 1192.5 100.0
0 59.6 1194.0 100.0
0 59.7 1195.5 100.0
0 59.8 1197.0 100.0
0 59.9 1198.5 100.0
0 60.0 1200.0 100.0
0 60.1 1201.5 100.0
0 60.2 1203.0 100.0
0 60.3 1204.5 100.0
0 60.4 1206.0 100.0
0 60.5 1207.5 100.0
0 60.6 1209.0 100.0
0 60.7 1210.5 100.0
0 60.8 1212.0 100.0
0 60.9 1213.5 100.0
0 61.0 1215.0 100.0
0 61.1 1216.5 100.0
0 61.2 1218.0 100.0
0 61.3 1219.5 100.0
0 61.4 1221.0 100.0
0 61.5 1222.5 100.0
0 61.6 1224.0 100.0
0 61.7 1225.5 100.0
0 61.8 1227.0 100.0
0 61.9 1228.5 100.0
0 62.0 1230.0 100.0
0 62.1 1231.5 100.0
0 62.2 1233.0 100.0
0 62.3 1234.5 100.0
0 62.4 1236.0 100.0
0 62.5 1237.5 100.0
0 62.6 1239.0 100.0
0 62.7 1240.5 100.0
0 62.8 1242.0 100.0
0 62.9 1243.5 100.0
0 63.0 1245.0 100.0
0 63.1 1246.5 100.0
0 63.2 1248.0 100.0
0 63.3 1249.5 100.0
0 63.4 1251.0 100.0
0 63.5 1252.5 100.0
0 63.6 1254.0 100.0
0 63.7 1255.5 100.0
0 63.8 1257.0 100.0
0 63.9 1258.5 100.0
0 64.0 1260.0 100.0
0 64.1 1261.5 100.0
0 64.2 1263.0 100.0
0 64.3 1264.5 100.0
0 64.4 1266.0 100.0
0 64.5 1267.5 100.0
0 64.6 1269.0 100.0
0 64.7 1270.5 100.0
0 64.8 1272.0 100.0
0 64.9 1273.5 100.0
0 65.0 1275.0 100.0
0 65.1 1276.5 100.0
0 65.2 1278.0 100.0
0 65.3 1279.5 100.0
0 65.4 1281.0 100.0
0 65.5 1282.5 100.0
0 65.6 1284.0 100.0
0 65.7 1285.5 100.0
0 65.8 1287.0 100.0
0 65.9 1288.5 100.0
0 66.0 1290.0 100.0
0 66.1 1291.5 100.0
0 66.2 1293.0 100.0
0 66.3 1294.5 100.0
0 66.4 1296.0 100.0
0 66.5 1297.5 100.0
0 66.6 1299.0 100.0
0 66.7 1300.5 100.0
0 66.8 1302.0 100.0
0 66.9 1303.5 100.0
0 67.0 1305.0 100.0
0 67.1 1306.5 100.0
0 67.2 1308.0 100.0
0 67.3 1309.5 100.0
0 67.4 1311.0 100.0
0 67.5 1312.5 100.0
0 67.6 1314.0 100.0
0 67.7 1315.5 100.0
0 67.8 1317.0 100.0
0 67.9 1318.5 100.0
0 68.0 1320.0 100.0
0 68.1 1321.5 100.0
0 68.2 1323.0 100.0
0 68.3 1324.5 100.0
0 68.4 1326.0 100.0
0 68.5 1327.5 100.0
0 68.6 1329.0 100.0
0 68.7 1330.5 100.0
0 68.8 1332.0 100.0
0 68.9 1333.5 100.0
0 69.0 1335.0 100.0
0 69.1 1336.5 100.0
0 69.2 1338.0 100.0
0 69.3 1339.5 100.0
0 69.4 1341.0 100.0
0 69.5 1342.5 100.0
0 69.6 1344.0 100.0
0 69.7 1345.5 100.0
0 69.8 1347.0 100.0
0 69.9 1348.5 100.0
0 70.0 1350.0 100.0
0 70.1 1351.5 100.0
0 70.2 1353.0 100.0
0 70.3 1354.5 100.0
0 70.4 1356.0 100.0
0 70.5 1357.5 100.0
0 70.6 1359.0 100.0
0 70.7 1360.5 100.0
0 70.8 1362.0 100.0
0 70.9 1363.5 100.0
0 71.0 1365.0 100.0
0 71.1 1366.5 100.0
0 71.2 1368.0 100.0
0 71.3 1369.5 100.0
0 71.4 1371.0 100.0
0 71.5 1372.5 100.0
0 71.6 1374.0 100.0
0 71.7 1375.5 100.0
0 71.8 1377.0 100.0
0 71.9 1378.5 100.0
0 72.0 1380.0 100.0
0 72.1 1381.5 100.0
0 72.2 1383.0 100.0
0 72.3 1384.5 100.0
0 72.4 1386.0 100.0
0 72.5 1387.5 100.0
0 72.6 1389.0 100.0
0 72.7 1390.5 100.0
0 72.8 1392.0 100.0
0 72.9 1393.5 100.0
0 73.0 1395.0 100.0
0 73.1 1396.5 100.0
0 73.2 1398.0 100.0
0 73.3 1399.5 100.0
0 73.4 1401.0 100.0
0 73.5 1402.5 100.0
0 73.6 1404.0 100.0
0 73.7 1405.5 100.0
0 73.8 1407.0 100.0
0 73.9 1408.5 100.0
0 74.0 1410.0 100.0
0 74.1 1411.5 100.0
0 74.2 1413.0 100.0
0 74.3 1414.5 100.0
0 74.4 1416.0 100.0
0 74.5 1417.5 100.0
0 74.6 1419.0 100.0
0 74.7 1420.5 100.0
0 74.8 1422.0 100.0
0 74.9 1423.5 100.0
0 75.0 1425.0 100.0
0 75.1 1426.5 100.0
0 75.2 1428.0 100.0
0 75.3 1429.5 100.0
0 75.4 1431.0 100.0
0 75.5 1432.5 100.0
0 75.6 1434.0 100.0
0 75.7 1435.5 100.0
0 75.8 1437.0 100.0
0 75.9 1438.5 100.0
0 76.0 1440.0 100.0
0 76.1 1441.5 100.0
0 76.2 1443.0 100.0
0 76.3 1444.5 100.0
0 76.4 1446.0 100.0
0 76.5 1447.5 100.0
0 76.6 1449.0 100.0
0 76.7 1450.5 100.0
0 76.8 1452.0 100.0
0 76.9 1453.5 100.0
0 77.0 1455.0 100.0
0 77.1 1456.5 100.0
0 77.2 1458.0 100.0
0 77.3 1459.5 100.0
0 77.4 1461.0 100.0
0 77.5 1462.5 100.0
0 77.6 1464.0 100.0
0 77.7 1465.5 100.0
0 77.8 1467.0 100.0
0 77.9 1468.5 100.0
0 78.0 1470.0 100.0
0 78.1 1471.5 100.0
0 78.2 1473.0 100.0
0 78.3 1474.5 100.0
0 78.4 1476.0 100.0
0 78.5 1477.5 100.0
0 78.6 1479.0 100.0
0 78.7 1480.5 100.0
0 78.8 1482.0 100.0
0 78.9 1483.5 100.0
0 79.0 1485.0 100.0
0 79.1 1486.5 100.0
0 79.2 1488.0 100.0
0 79.3 1489.5 100.0
0 79.4 1491.0 100.0
0 79.5 1492.5 100.0
0 79.6 1494.0 100.0
0 79.7 1495.5 100.0
0 79.8 1497.0 100.0
0 79.9 1498.5 100.0
0 80.0 1500.0 100.0
0 80.1 1501.5 100.0
0 80.2 1503.0 100.0
0 80.3 1504.5 100.0
0 80.4 1506.0 100.0
0 80.5 1507.5 100.0
0 80.6 1509.0 100.0
0 80.7 1510.5 100.0
0 80.8 1512.0 100.0
0 80.9 1513.5 100.0
0 81.0 1515.0 100.0
0 81.1 1516.5 100.0
0 81.2 1518.0 100.0
0 81.3 1519.5 100.0
0 81.4 1521.0 100.0
0 81.5 1522.5 100.0
0 81.6 1524.0 100.0
0 81.7 1525.5 100.0
0 81.8 1527.0 100.0
0 81.9 1528.5 100.0
0 82.0 1530.0 100.0
0 82.1 1531.5 100.0
0 82.2 1533.0 100.0
0 82.3 1534.5 100.0
0 82.4 1536.0 100.0
0 82.5 1537.5 100.0
0 82.6 1539.0 100.0
0 82.7 1540.5 100.0
0 82.8 1542.0 100.0
0 82.9 1543.5 100.0
0 83.0 1545.0 100.0
0 83.1 1546.5 100.0
0 83.2 1548.0 100.0
0 83.3 1549.5 100.0
0 83.4 1551.0 100.0
0 83.5 1552.5 100.0
0 83.6 1554.0 100.0
0 83.7 1555.5 100.0
0 83.8 1557.0 100.0
0 83.9 1558.5 100.0
0 84.0 1560.0 100.0
0 84.1 1561.5 100.0
0 84.2 1563.0 100.0
0 84.3 1564.5 100.0
0 84.4 1566.0 100.0
0 84.5 1567.5 100.0
0 84.6 1569.0 100.0
0 84.7 1570.5 100.0
0 84.8 1572.0 100.0
0 84.9 1573.5 100.0
0 85.0 1575.0 100.0
0 85.1 1576.5 100.0
0 85.2 1578.0 100.0
0 85.3 1579.5 100.0
0 85.4 1581.0 100.0
0 85.5 1582.5 100.0
0 85.6 1584.0 100.0
0 85.7 1585.5 100.0
0 85.8 1587.0 100.0
0 85.9 1588.5 100.0
0 86.0 1590.0 100.0
0 86.1 1591.5 100.0
0 86.2 1593.0 100.0
0 86.3 1594.5 100.0
0 86.4 1596.0 100.0
0 86.5 1597.5 100.0
0 86.6 1599.0 100.0
0 86.7 1600.5 100.0
0 86.8 1602.0 100.0
0 86.9 1603.5 100.0
0 87.0 1605.0 100.0
0 87.1 1606.5 100.0
0 87.2 1608.0 100.0
0 87.3 1609.5 100.0
0 87.4 1611.0 100.0
0 87.5 1612.5 100.0
0 87.6 1614.0 100.0
0 87.7 1615.5 100.0
0 87.8 1617.0 100.0
0 87.9 1618.5 100.0
0 88.0 1620.0 100.0
0 88.1 1621.5 100.0
0 88.2 1623.0 100.0
0 88.3 1624.5 100.0
0 88.4 1626.0 100.0
0 88.5 1627.5 100.0
0 88.6 1629.0 100.0
0 88.7 1630.5 100.0
0 88.8 1632.0 100.0
0 88.9 1633.5 100.0
0 89.0 1635.0 100.0
0 89.1 1636.5 100.0
0 89.2 1638.0 100.0
0 89.3 1639.5 100.0
0 89.4 1641.0 100.0
0 89.5 1642.5 100.0
0 89.6 1644.0 100.0
0 89.7 1645.5 100.0
0 89.8 1647.0 100.0
0 89.9 1648.5 100.0
0 90.0 1650.0 100.0
0 90.1 1651.5 100.0
0 90.2 1653.0 100.0
0 90.3 1654.5 100.0
0 90.4 1656.0 100.0
0 90.5 1657.5 100.0
0 90.6 1659.0 100.0
0 90.7 1660.5 100.0
0 90.8 1662.0 100.0
0 90.9 1663.5 100.0
0 91.0 1665.0 100.0
0 91.1 1666.5 100.0
0 91.2 1668.0 100.0
0 91.3 1669.5 100.0
0 91.4 1671.0 100.0
0 91.5 1672.5 100.0
0 91.6 1674.0 100.0
0 91.7 1675.5 100.0
0 91.8 1677.0 100.0
0 91.9 1678.5 100.0
0 92.0 1680.0 100.0
0 92.1 1681.5 100.0
0 92.2 1683.0 100.0
0 92.3 1684.5 100.0
0 92.4 1686.0 100.0
0 92.5 1687.5 100.0
0 92.6 1689.0 100.0
0 92.7 1690.5 100.0
0 92.8 1692.0 100.0
0 92.9 1693.5 100.0
0 93.0 1695.0 100.0
0 93.1 1696.5 100.0
0 93.2 1698.0 100.0
0 93.3 1699.5 100.0
0 93.4 1701.0 100.0
0 93.5 1702.5 100.0
0 93.6 1704.0 100.0
0 93.7 1705.5 100.0
0 93.8 1707.0 100.0
0 93.9 1708.5 100.0
0 94.0 1710.0 100.0
0 94.1 1711.5 100.0
0 94.2 1713.0 100.0
0 94.3 1714.5 100.0
0 94.4 1716.0 100.0
0 94.5 1717.5 100.0
0 94.6 1719.0 100.0
0 94.7 1720.5 100.0
0 94.8 1722.0 100.0
0 94.9 1723.5 100.0
0 95.0 1725.0 100.0
0 95.1 1726.5 100.0
0 95.2 1728.0 100.0
0 95.3 1729.5 100.0
0 95.4 1731.0 100.0
0 95.5 1732.5 100.0
0 95.6 1734.0 100.0
0 95.7 1735.5 100.0
0 95.8 1737.0 100.0
0 95.9 1738.5 100.0
0 96.0 1740.0 100.0
0 96.1 1741.5 100.0
